"SURVEY_ID","CUSTOMER_ID","PRODUCT_ID","SURVEY_DATE","SURVEY_CHANNEL","SURVEY_VERSION","COMPLETION_STATUS","CUSTOMER_AGE_RANGE","CUSTOMER_GENDER","CUSTOMER_LOCATION","CUSTOMER_SEGMENT","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_PRICE","PURCHASE_DATE","OVERALL_SATISFACTION","PRODUCT_QUALITY_RATING","VALUE_FOR_MONEY_RATING","DELIVERY_RATING","CUSTOMER_SERVICE_RATING","EASE_OF_USE_RATING","NPS_SCORE","WOULD_RECOMMEND","WOULD_PURCHASE_AGAIN","MEETS_EXPECTATIONS","REVIEW_TEXT","POSITIVE_FEEDBACK","NEGATIVE_FEEDBACK","IMPROVEMENT_SUGGESTIONS","ADDITIONAL_COMMENTS","TIME_TO_COMPLETE_SECONDS","SURVEY_SOURCE"
"SUR0858","CUST0858","PROD008","2024-12-11 22:32:00","sms","v2.1","completed","55-64","Female","San Diego, CA","at_risk","Reversible Mat 5mm","Accessories","Yoga Equipment",88.0,"2024-12-04",4.0,5.0,3.0,5.0,3.0,4.0,6.0,True,True,True,"Best accessorie ever! great stretch and so comfortable.","Perfect fit and feel","","Maybe a softer fabric version","Love this brand",524,"post_purchase"
"SUR0859","CUST0859","PROD009","2024-02-25 13:52:00","email","v2.1","abandoned","25-34","Female","Columbus, OH","returning","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-01-29","","","","","","","","","","","","","","","",56,"email_campaign"
"SUR0860","CUST0860","PROD010","2024-09-25 09:15:00","web","v2.1","abandoned","45-54","Male","Boston, MA","new","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-08-28","","","","","","","","","","","","","","","",51,"website_popup"
"SUR0861","CUST0861","PROD011","2024-02-25 12:49:00","mobile","v2.1","partial","18-24","Female","New Orleans, LA","vip","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-02-05",4.0,"","",5.0,"",5.0,"","",True,True,"Love the breathable fabric! Perfect for casual outings.","","","","",74,"app_notification"
"SUR0862","CUST0862","PROD012","2024-07-24 10:56:00","sms","v2.1","completed","35-44","Non-binary","New Orleans, LA","at_risk","Hotty Hot Short 2.5""","Women's Bottoms","Shorts",68.0,"2024-06-26",5.0,5.0,4.0,5.0,5.0,5.0,9.0,True,True,True,"Perfect for daily wear! perfect fit and fits perfectly.","Exceeded all expectations","","","",582,"website_popup"
"SUR0863","CUST0863","PROD013","2024-06-21 19:57:00","sms","v2.1","partial","35-44","Non-binary","Raleigh, NC","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-05-26",4.0,3.0,3.0,"","","","","",True,True,"These are amazing! So comfortable and perfect for yoga.","Great design and functionality","","","",77,"website_popup"
"SUR0864","CUST0864","PROD014","2024-11-23 11:37:00","web","v2.1","partial","25-34","Female","San Francisco, CA","returning","Wunder Puff Jacket","Women's Outerwear","Jackets",248.0,"2024-11-20",3.0,3.0,1.0,3.0,"","",1.0,False,False,True,"Good basic outerwear but could use better instructions.","","","","",92,"website_popup"
"SUR0865","CUST0865","PROD015","2024-03-14 15:54:00","email","v2.1","abandoned","25-34","Male","Louisville, KY","at_risk","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-03-09","","","","","","","","","","","","","","","",18,"app_notification"
"SUR0866","CUST0866","PROD016","2024-07-06 21:32:00","web","v2.1","abandoned","25-34","Male","Denver, CO","returning","Like a Cloud Bra","Women's Intimates","Sports Bras",68.0,"2024-06-10","","","","","","","","","","","","","","","",55,"email_campaign"
"SUR0867","CUST0867","PROD017","2024-10-05 20:52:00","mobile","v2.1","abandoned","25-34","Female","Phoenix, AZ","returning","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-09-06","","","","","","","","","","","","","","","",10,"email_campaign"
"SUR0868","CUST0868","PROD018","2024-11-16 12:39:00","web","v2.1","abandoned","18-24","Male","Arlington, TX","new","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-11-02","","","","","","","","","","","","","","","",20,"email_campaign"
"SUR0869","CUST0869","PROD019","2024-04-14 19:35:00","sms","v2.1","partial","35-44","Female","Mesa, AZ","returning","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-03-23",4.0,"","",4.0,"",4.0,"",True,True,True,"Best top ever! perfect fit and so comfortable.","","","","",95,"post_purchase"
"SUR0870","CUST0870","PROD020","2024-12-08 19:29:00","sms","v2.1","completed","55-64","Female","Tulsa, OK","new","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-11-15",4.0,3.0,4.0,4.0,3.0,3.0,9.0,True,True,True,"Obsessed with these! great stretch and I live in them.","Exceeded all expectations","","Extended length options","",250,"email_campaign"
"SUR0871","CUST0871","PROD021","2024-01-15 13:11:00","sms","v2.1","completed","25-34","Non-binary","Kansas City, MO","returning","Soft Ambitions High-Rise Short 3""","Women's Bottoms","Shorts",68.0,"2023-12-22",4.0,4.0,4.0,5.0,3.0,5.0,8.0,True,True,True,"Love the breathable fabric! Perfect for gym sessions.","Perfect for active lifestyle","","Additional size options","",392,"post_purchase"
"SUR0872","CUST0872","PROD022","2024-11-30 13:44:00","email","v2.1","partial","55-64","Non-binary","Columbus, OH","vip","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-11-26",4.0,5.0,"",3.0,"","",0.0,True,True,True,"","","","","",108,"app_notification"
"SUR0873","CUST0873","PROD023","2024-02-29 10:57:00","mobile","v2.1","abandoned","55-64","Non-binary","Louisville, KY","new","Align Tank","Women's Tops","Tank Tops",58.0,"2024-02-14","","","","","","","","","","","","","","","",13,"email_campaign"
"SUR0874","CUST0874","PROD024","2024-06-18 11:42:00","mobile","v2.1","partial","45-54","Non-binary","Albuquerque, NM","new","Scuba Oversized Half-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-06-13",4.0,5.0,2.0,5.0,"","",5.0,True,"","","These are amazing! So comfortable and perfect for workouts.","Exceeded all expectations","","","",107,"website_popup"
"SUR0875","CUST0875","PROD025","2024-12-17 22:29:00","email","v2.1","abandoned","55-64","Non-binary","Kansas City, MO","at_risk","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-11-24","","","","","","","","","","","","","","","",55,"email_campaign"
"SUR0876","CUST0876","PROD026","2024-07-09 18:32:00","web","v2.1","completed","25-34","Female","Raleigh, NC","at_risk","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-07-08",3.0,3.0,1.0,3.0,4.0,2.0,8.0,False,False,True,"Good for work but sizing runs a bit small.","","Doesn't meet expectations","Improve fabric quality","",226,"email_campaign"
"SUR0877","CUST0877","PROD027","2024-04-17 21:46:00","mobile","v2.1","abandoned","18-24","Female","New Orleans, LA","returning","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-03-26","","","","","","","","","","","","","","","",29,"website_popup"
"SUR0878","CUST0878","PROD028","2024-04-11 15:17:00","web","v2.1","abandoned","55-64","Female","Houston, TX","returning","Wunder Puff Jacket","Women's Outerwear","Jackets",248.0,"2024-03-26","","","","","","","","","","","","","","","",53,"app_notification"
"SUR0879","CUST0879","PROD029","2024-10-30 15:05:00","mobile","v2.1","abandoned","18-24","Female","Memphis, TN","new","Scuba Oversized Half-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-10-26","","","","","","","","","","","","","","","",17,"email_campaign"
"SUR0880","CUST0880","PROD030","2024-12-17 22:44:00","web","v2.1","completed","45-54","Male","Tampa, FL","returning","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-12-13",2.0,2.0,1.0,1.0,1.0,1.0,2.0,False,False,False,"Not impressed. rough texture and not worth the price.","","Material feels cheap","Better quality control","",508,"post_purchase"
"SUR0881","CUST0881","PROD031","2024-05-07 11:59:00","sms","v2.1","partial","25-34","Female","Denver, CO","returning","Perfectly Oversized Crew","Women's Outerwear","Sweatshirts",118.0,"2024-04-30",4.0,4.0,"",4.0,"","",4.0,True,True,True,"Love the perfect fit! Perfect for pilates.","","","","",31,"website_popup"
"SUR0882","CUST0882","PROD032","2024-10-22 18:20:00","mobile","v2.1","completed","25-34","Non-binary","Denver, CO","at_risk","Hotty Hot Short 2.5""","Women's Bottoms","Shorts",68.0,"2024-09-29",5.0,5.0,5.0,5.0,4.0,5.0,7.0,True,True,True,"These exceeded my expectations! amazing quality and great value.","Outstanding quality as always","","","Highly recommend",568,"email_campaign"
"SUR0883","CUST0883","PROD033","2024-01-09 20:06:00","mobile","v2.1","partial","45-54","Female","San Jose, CA","vip","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2023-12-22",3.0,3.0,"",2.0,"",2.0,"","",False,"","","","","","",76,"website_popup"
"SUR0884","CUST0884","PROD034","2024-11-10 10:30:00","mobile","v2.1","abandoned","55-64","Male","Seattle, WA","new","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-10-26","","","","","","","","","","","","","","","",15,"post_purchase"
"SUR0885","CUST0885","PROD035","2024-08-08 14:55:00","mobile","v2.1","partial","18-24","Male","Charlotte, NC","returning","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-07-28",3.0,"",3.0,2.0,"",4.0,"",False,False,True,"They work well but could use better instructions.","","","","",111,"post_purchase"
"SUR0886","CUST0886","PROD036","2024-08-19 13:27:00","sms","v2.1","abandoned","35-44","Non-binary","Phoenix, AZ","vip","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-08-07","","","","","","","","","","","","","","","",21,"website_popup"
"SUR0887","CUST0887","PROD037","2024-05-06 12:30:00","web","v2.1","completed","25-34","Male","Baltimore, MD","at_risk","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-04-18",2.0,1.0,2.0,1.0,1.0,1.0,2.0,False,False,False,"Not suitable for errands. loses shape after washing.","","Sizing is inconsistent","Improve fabric quality","",342,"post_purchase"
"SUR0888","CUST0888","PROD038","2024-02-16 15:10:00","web","v2.1","abandoned","55-64","Female","Mesa, AZ","new","All Yours Tee","Women's Tops","Shirts",68.0,"2024-02-01","","","","","","","","","","","","","","","",47,"website_popup"
"SUR0889","CUST0889","PROD039","2024-01-16 21:46:00","web","v2.1","completed","35-44","Non-binary","Houston, TX","at_risk","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-01-02",4.0,3.0,2.0,4.0,5.0,3.0,8.0,True,True,True,"These are amazing! So comfortable and perfect for running.","Great design and functionality","","Maybe a softer fabric version","",342,"post_purchase"
"SUR0890","CUST0890","PROD040","2024-09-08 12:12:00","web","v2.1","completed","45-54","Female","San Diego, CA","returning","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-09-02",3.0,4.0,3.0,3.0,3.0,3.0,7.0,False,False,True,"Functional but could be softer.","","Overpriced for the quality","Better value for money","Expected better quality",401,"app_notification"
"SUR0891","CUST0891","PROD041","2024-04-11 18:51:00","sms","v2.1","partial","25-34","Non-binary","Memphis, TN","returning","Flow Y Bra","Women's Intimates","Sports Bras",52.0,"2024-03-13",3.0,"",3.0,2.0,"","","",False,False,"","Good quality but fabric could be thicker.","","","","",110,"app_notification"
"SUR0892","CUST0892","PROD042","2024-10-28 08:48:00","sms","v2.1","completed","18-24","Female","Louisville, KY","at_risk","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-10-26",1.0,2.0,1.0,2.0,1.0,2.0,4.0,False,False,False,"Not worth it. scratchy fabric and poor value.","","Poor value for money","Improve durability","Not impressed",127,"website_popup"
"SUR0893","CUST0893","PROD043","2024-06-11 20:11:00","email","v2.1","abandoned","35-44","Non-binary","Long Beach, CA","new","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-05-12","","","","","","","","","","","","","","","",60,"app_notification"
"SUR0894","CUST0894","PROD044","2024-11-06 16:31:00","sms","v2.1","abandoned","25-34","Non-binary","Phoenix, AZ","returning","Soft Ambitions Crop Crew","Women's Outerwear","Sweatshirts",98.0,"2024-10-15","","","","","","","","","","","","","","","",36,"app_notification"
"SUR0895","CUST0895","PROD045","2024-07-14 17:35:00","web","v2.1","completed","35-44","Female","Oklahoma City, OK","at_risk","Like a Cloud Bra","Women's Intimates","Sports Bras",68.0,"2024-06-28",3.0,2.0,2.0,3.0,4.0,3.0,5.0,False,False,True,"Decent for gym sessions but could use pockets.","","Uncomfortable fabric","More color options","Poor value",356,"email_campaign"
"SUR0896","CUST0896","PROD046","2024-10-25 17:58:00","email","v2.1","completed","55-64","Male","New York, NY","new","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-09-27",5.0,5.0,3.0,4.0,4.0,5.0,7.0,True,True,True,"Amazing fit! lightweight feel and I've already ordered more.","Perfect for active lifestyle","","","Perfect for my lifestyle",116,"app_notification"
"SUR0897","CUST0897","PROD047","2024-03-22 18:42:00","web","v2.1","abandoned","18-24","Non-binary","Virginia Beach, VA","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-03-14","","","","","","","","","","","","","","","",54,"post_purchase"
"SUR0898","CUST0898","PROD048","2024-11-10 17:32:00","web","v2.1","completed","55-64","Non-binary","Louisville, KY","returning","Scuba Oversized Half-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-11-09",4.0,5.0,4.0,5.0,5.0,4.0,10.0,True,True,True,"Love these! Great quality and breathable fabric.","Perfect fit and feel","","Maybe a softer fabric version","",201,"app_notification"
"SUR0899","CUST0899","PROD049","2024-03-23 20:07:00","sms","v2.1","abandoned","35-44","Non-binary","Tucson, AZ","returning","Align Tank","Women's Tops","Tank Tops",58.0,"2024-03-08","","","","","","","","","","","","","","","",44,"website_popup"
"SUR0900","CUST0900","PROD050","2024-03-29 08:51:00","sms","v2.1","partial","35-44","Non-binary","Chicago, IL","at_risk","Align High-Rise Pant 28""","Women's Bottoms","Leggings",128.0,"2024-03-07",2.0,"","",1.0,"",2.0,10.0,"","",False,"Not what I expected. scratchy fabric and uncomfortable.","","","","",115,"app_notification"
"SUR0901","CUST0901","PROD001","2024-08-04 16:57:00","sms","v2.1","abandoned","25-34","Male","Tulsa, OK","at_risk","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-07-26","","","","","","","","","","","","","","","",32,"post_purchase"
"SUR0902","CUST0902","PROD002","2024-04-27 19:07:00","email","v2.1","partial","18-24","Non-binary","Las Vegas, NV","new","ABC Jogger","Men's Bottoms","Joggers",128.0,"2024-04-11",5.0,4.0,5.0,"","","","",True,True,True,"","","","","",114,"post_purchase"
"SUR0903","CUST0903","PROD003","2024-12-09 18:25:00","email","v2.1","abandoned","35-44","Non-binary","Chicago, IL","at_risk","Soft Ambitions High-Rise Short 3""","Women's Bottoms","Shorts",68.0,"2024-11-26","","","","","","","","","","","","","","","",56,"app_notification"
"SUR0904","CUST0904","PROD004","2024-05-15 22:39:00","mobile","v2.1","completed","18-24","Male","Louisville, KY","vip","All Yours Tee","Women's Tops","Shirts",68.0,"2024-05-14",2.0,2.0,1.0,2.0,1.0,1.0,4.0,False,False,False,"Overpriced for what you get. inconsistent sizing.","","Uncomfortable fabric","Improve fit and comfort","",188,"app_notification"
"SUR0905","CUST0905","PROD005","2024-01-01 16:36:00","mobile","v2.1","abandoned","25-34","Male","Mesa, AZ","at_risk","Everywhere Belt Bag","Accessories","Bags",38.0,"2023-12-03","","","","","","","","","","","","","","","",26,"post_purchase"
"SUR0906","CUST0906","PROD006","2024-07-21 15:09:00","sms","v2.1","completed","55-64","Male","Long Beach, CA","new","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-07-18",3.0,2.0,1.0,4.0,4.0,2.0,6.0,False,False,True,"Good basic intimate but packaging could improve.","","Material feels cheap","Better value for money","",170,"post_purchase"
"SUR0907","CUST0907","PROD007","2024-04-29 11:30:00","mobile","v2.1","completed","45-54","Female","El Paso, TX","returning","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-04-18",4.0,3.0,3.0,4.0,5.0,3.0,7.0,True,True,True,"Incredible quality! smooth texture and worth every penny.","Great design and functionality","","Consider adding pockets","Will definitely buy more colors",159,"website_popup"
"SUR0908","CUST0908","PROD008","2024-08-07 13:41:00","web","v2.1","abandoned","25-34","Non-binary","Denver, CO","vip","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-07-25","","","","","","","","","","","","","","","",40,"app_notification"
"SUR0909","CUST0909","PROD009","2024-09-04 22:58:00","web","v2.1","abandoned","18-24","Non-binary","Dallas, TX","vip","Like a Cloud Bra","Women's Intimates","Sports Bras",68.0,"2024-08-07","","","","","","","","","","","","","","","",45,"post_purchase"
"SUR0910","CUST0910","PROD010","2024-03-15 09:17:00","mobile","v2.1","partial","45-54","Male","Oklahoma City, OK","new","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-02-14",3.0,3.0,3.0,4.0,"","",9.0,False,"",True,"","","","","",69,"email_campaign"
"SUR0911","CUST0911","PROD011","2024-12-18 22:55:00","email","v2.1","abandoned","35-44","Male","Atlanta, GA","vip","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-12-14","","","","","","","","","","","","","","","",18,"post_purchase"
"SUR0912","CUST0912","PROD012","2024-11-02 18:11:00","web","v2.1","partial","45-54","Male","San Francisco, CA","at_risk","Base Pace High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-10-30",4.0,5.0,4.0,5.0,"","",5.0,True,"",True,"Incredible quality! flattering design and worth every penny.","","","","",37,"post_purchase"
"SUR0913","CUST0913","PROD013","2024-07-13 15:00:00","mobile","v2.1","partial","18-24","Non-binary","Miami, FL","vip","Base Pace High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-07-07",1.0,"","",1.0,"","","",False,False,False,"Not what I expected. uncomfortable material and uncomfortable.","","","","",69,"website_popup"
"SUR0914","CUST0914","PROD014","2024-06-10 14:55:00","sms","v2.1","partial","45-54","Male","El Paso, TX","new","Bowline Short 8""","Men's Bottoms","Shorts",78.0,"2024-06-02",2.0,3.0,1.0,2.0,"",2.0,"","","",False,"Not what I expected. fabric feels cheap and uncomfortable.","","","","",110,"website_popup"
"SUR0915","CUST0915","PROD015","2024-06-20 17:38:00","mobile","v2.1","completed","25-34","Female","New York, NY","at_risk","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-06-14",2.0,1.0,1.0,2.0,2.0,3.0,5.0,False,False,False,"Not suitable for daily wear. uncomfortable material.","","Quality control issues","Improve durability","Expected better quality",166,"post_purchase"
"SUR0916","CUST0916","PROD016","2024-02-10 10:17:00","sms","v2.1","completed","18-24","Female","Nashville, TN","vip","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-01-16",5.0,5.0,3.0,4.0,5.0,5.0,10.0,True,True,True,"Amazing fit! supportive design and I've already ordered more.","Exceeded all expectations","","","",190,"post_purchase"
